ADDRESS,CAMERA ID,VIOLATION DATE,VIOLATIONS,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
2445 W 51ST ST,CHI098,10/20/2014,3,1160731.738553666,1870744.029128142,41.801012881,-87.686070605,"(41.801012880525555, -87.68607060493738)"
2443 N ASHLAND,CHI091,10/20/2014,47,1165293.159880782,1916479.221767233,41.926418831,-87.668042465,"(41.926418831263994, -87.66804246498943)"
6514 W BELMONT AVE,CHI106,10/20/2014,7,1132317.345183897,1920604.474994752,41.938377159,-87.789118713,"(41.93837715933998, -87.78911871294291)"
2108 S WESTERN AVE,CHI135,10/20/2014,8,1160653.576373094,1889897.05800109,41.853572622,-87.685827855,"(41.853572622430164, -87.6858278546488)"
515 S CENTRAL AVE,CHI057,10/20/2014,3,1139183.475728338,1896944.581182828,41.87332924,-87.764460415,"(41.873329240103914, -87.76446041521123)"
11144 S VINCENNES,CHI023,10/20/2014,14,1166993.61310625,1830711.216507448,41.691025456,-87.66424769,"(41.69102545584918, -87.6642476900556)"
4045 W 55TH,CHI061,10/20/2014,3,1150149.535097381,1867775.778433654,41.793079668,-87.724956656,"(41.79307966774864, -87.72495665631904)"
5520 S WESTERN,CHI069,09/26/2014,27,,,,,
2712 W IRVING PARK,CHI080,10/20/2014,33,1157447.913673397,1926504.636730878,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
3047 W JACKSON BLVD,CHI122,05/27/2017,23,1155924.803933969,1898487.691160325,41.877242774,-87.702952689,"(41.877242773826396, -87.7029526885659)"
2513 W 55TH,CHI070,10/20/2014,22,1160431.748869934,1868077.674728872,41.793702249,-87.687244272,"(41.79370224937009, -87.68724427195639)"
6909 S KEDZIE,CHI014,10/20/2014,59,1156276.17519456,1858582.894182457,41.767731869,-87.702737907,"(41.76773186901884, -87.70273790708362)"
3100 W AUGUSTA,CHI011,10/20/2014,11,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
9618 S EWING AVE,CHI142,10/20/2014,44,1202074.876819482,1841844.576675849,41.720756806,-87.535436787,"(41.72075680558273, -87.53543678735923)"
115 N OGDEN,CHI077,10/20/2014,15,1166484.901862159,1900735.486524538,41.883191521,-87.6641147,"(41.883191521391076, -87.66411469955516)"
5025 S WESTERN AVE,CHI100,10/20/2014,68,1161264.059630805,1871171.183488361,41.80217403,-87.684106558,"(41.802174029934044, -87.68410655772436)"
3115 N NARRAGANSETT AVE,CHI104,10/20/2014,1,1133239.690118249,1920090.5748641,41.936950842,-87.785740891,"(41.93695084197675, -87.78574089058974)"
4436 N WESTERN,CHI094,10/20/2014,24,1159528.872859255,1929555.550585484,41.96242185,-87.688862275,"(41.9624218495406, -87.68886227502836)"
8345 S ASHLAND AVE,CHI168,05/27/2017,18,1167170.493634396,1849194.116924465,41.741741651,-87.663073329,"(41.741741651401504, -87.66307332925098)"
7826 S PULASKI,CHI072,10/20/2014,17,1151040.67965499,1852282.476313374,41.750546198,-87.722092656,"(41.75054619772355, -87.72209265589272)"
62 E 95TH,CHI036,10/20/2014,5,1178615.953706068,1842047.62197816,41.721878498,-87.621354328,"(41.72187849819265, -87.62135432849777)"
3810 W BELMONT AVE,CHI089,10/20/2014,2,1150363.864127394,1921047.10093015,41.939258231,-87.722781428,"(41.93925823071868, -87.72278142793657)"
346 W 76th ST,CHI136,10/20/2014,8,1175111.640548294,1854589.688795628,41.756374355,-87.633816585,"(41.7563743554102, -87.6338165847716)"
3655 W JACKSON,CHI008,10/20/2014,13,1151781.484945551,1898394.967222984,41.877070828,-87.718168316,"(41.87707082846323, -87.71816831641307)"
1117 S PULASKI RD,CHI162,10/20/2014,35,1149923.14048066,1894858.183193096,41.867401835,-87.725083688,"(41.867401834997956, -87.72508368792016)"
4041 W CHICAGO AVE,CHI107,10/20/2014,32,1149134.784201944,1904992.924714128,41.89522799,-87.727715334,"(41.89522798956752, -87.72771533433409)"
324 S KEDZIE AVE,CHI123,10/20/2014,12,1155057.768104626,1898246.715441378,41.876598942,-87.706142679,"(41.87659894232968, -87.70614267856668)"
2432 N ASHLAND,CHI092,10/20/2014,13,1165215.788124507,1916401.754298868,41.926207903,-87.668328977,"(41.92620790295943, -87.66832897708693)"
3047 W JACKSON BLVD,CHI122,10/20/2014,21,1155924.803933969,1898487.691160325,41.877242774,-87.702952689,"(41.877242773826396, -87.7029526885659)"
7833 S PULASKI,CHI071,10/20/2014,66,1151122.446651206,1852224.144052921,41.75038453,-87.721794539,"(41.75038452958284, -87.72179453872008)"
4432 N LINCOLN,CHI056,10/20/2014,1,1160697.51043315,1929507.413867631,41.96226556,-87.684566996,"(41.96226556022151, -87.68456699562915)"
1507 W 83rd ST,CHI170,05/27/2017,7,1167695.170326354,1849654.229221654,41.742993035,-87.66113776,"(41.742993034938884, -87.66113775973551)"
5433 S PULASKI,CHI059,10/20/2014,20,1150670.689050764,1868131.267079955,41.794045046,-87.723036363,"(41.79404504596532, -87.72303636259336)"
5509 W FULLERTON,CHI041,10/20/2014,50,1139212.2827424,1915372.613784541,41.923897472,-87.763905578,"(41.92389747217995, -87.76390557836874)"
4123 N CENTRAL AVE,CHI049,10/20/2014,13,1138310.38101538,1926965.395448081,41.955725645,-87.766938123,"(41.95572564479322, -87.76693812345056)"
5529 S WESTERN,CHI068,04/04/2015,31,,,,,
2326 W CERMAK RD,CHI111,10/20/2014,4,1161063.270222802,1889382.999252403,41.852153505,-87.684338389,"(41.85215350507168, -87.68433838912533)"
5471 W HIGGINS,CHI102,10/20/2014,60,1139071.529638349,1931897.937514376,41.969247149,-87.764019451,"(41.96924714863934, -87.76401945149458)"
3200 S ARCHER AVE,CHI144,05/27/2017,120,1165344.912712872,1883513.817021857,41.835958018,-87.668790267,"(41.83595801848586, -87.66879026653764)"
6523 N WESTERN,CHI051,10/20/2014,48,1159169.452277881,1943341.864659956,42.000259511,-87.689802909,"(42.00025951144952, -87.68980290863908)"
4965 S ARCHER,CHI032,10/20/2014,50,1150880.680088461,1871373.743751604,41.80293879,-87.722181792,"(41.802938790166, -87.72218179156356)"
5816 W JACKSON,CHI058,10/20/2014,73,1137564.894528388,1898340.606160034,41.877189405,-87.770369502,"(41.87718940463045, -87.7703695017756)"
1754 N PULASKI RD,CHI157,05/27/2017,15,1149394.77705002,1911607.800369421,41.913374831,-87.7265886,"(41.91337483050126, -87.72658859994081)"
1334 W GARFIELD BLVD,CHI119,10/20/2014,104,1168211.288538348,1868328.465645528,41.794226466,-87.658709999,"(41.79422646635146, -87.65870999891658)"
6443 W BELMONT AVE,CHI105,10/20/2014,11,1132715.909031448,1920535.619102073,41.938181259,-87.787655485,"(41.938181258548575, -87.78765548502582)"
450 N COLUMBUS DR,CHI125,10/20/2014,28,1178351.216208364,1903356.801857411,41.890122353,-87.620461395,"(41.890122352505166, -87.62046139513696)"
2329 W DIVISION ST,CHI129,10/20/2014,8,1160535.84687459,1907882.739658927,41.902929409,-87.68576188,"(41.90292940885378, -87.68576187971952)"
4707 W PETERSON AVE,CHI115,10/20/2014,44,1143859.071304929,1939422.942112187,41.989807669,-87.746225804,"(41.98980766908236, -87.74622580384673)"
1142 W IRVING PARK,CHI095,10/20/2014,79,1167789.528738809,1926747.106564999,41.954540866,-87.658572521,"(41.95454086624301, -87.65857252142276)"
11153 S VINCENNES,CHI022,10/20/2014,3,1167028.75294598,1830593.601477066,41.690701951,-87.664122385,"(41.690701951255015, -87.66412238501842)"
141 N ASHLAND,CHI075,10/20/2014,18,1165763.976938881,1901213.056860738,41.884517408,-87.666748347,"(41.88451740794813, -87.66674834697315)"
5520 S WESTERN,CHI069,10/20/2014,39,,,,,
6250 W FULLERTON,CHI040,10/20/2014,20,1134113.48240834,1915315.343641525,41.923831699,-87.782642242,"(41.92383169923362, -87.78264224184598)"
6125 N CICERO AVE,CHI114,10/20/2014,52,1143321.446253045,1940251.313896504,41.992090875,-87.74818249,"(41.99209087530193, -87.74818249018868)"
1635 N ASHLAND AVE,CHI112,10/20/2014,60,1165462.481130188,1911110.82578422,41.911684016,-87.66757343,"(41.91168401599584, -87.66757342998466)"
2549 W ADDISON,CHI028,10/20/2014,109,1158541.126361602,1923785.134861283,41.946607822,-87.69265244,"(41.94660782159649, -87.69265243951607)"
2440 W 51ST ST,CHI099,10/20/2014,5,1160778.794818196,1870825.599642465,41.801235748,-87.685895779,"(41.80123574797641, -87.68589577919322)"
1110 S PULASKI RD,CHI163,10/20/2014,80,1149841.165943524,1894930.809093216,41.867602722,-87.725382743,"(41.86760272243294, -87.7253827433152)"
3832 W 79TH,CHI074,10/20/2014,25,1151723.352626897,1851984.504633979,41.749715177,-87.719598779,"(41.749715176851936, -87.71959877920995)"
3137 W PETERSON,CHI024,10/20/2014,27,1154183.287274807,1939668.834930217,41.990281914,-87.708244626,"(41.9902819135942, -87.70824462568225)"
1111 N HUMBOLDT,CHI010,10/20/2014,41,,,,,
4040 W CHICAGO AVE,CHI108,10/20/2014,40,1149149.69828245,1905073.431920491,41.895448621,-87.727658471,"(41.895448620893006, -87.72765847088665)"
6818 S KEDZIE,CHI018,10/20/2014,38,1156183.4762995,1859144.993983757,41.769276221,-87.703062595,"(41.769276221338444, -87.70306259506)"
2448 N CLYBOURN AVE,CHI090,10/20/2014,21,1164505.928359546,1916376.376809816,41.926153343,-87.670938087,"(41.926153342916486, -87.67093808722792)"
629 S STATE,CHI033,10/20/2014,42,1176497.696371563,1897411.293953239,41.873849599,-87.627447875,"(41.873849598744286, -87.62744787497319)"
1638 N ASHLAND AVE,CHI113,10/20/2014,17,1165381.327302703,1911149.564060055,41.911792045,-87.667870459,"(41.91179204452259, -87.66787045896686)"
4674 W PETERSON AVE,CHI116,10/20/2014,15,1144100.840412846,1939510.241737531,41.990042674,-87.745334319,"(41.99004267366519, -87.7453343185986)"
5446 W FULLERTON,CHI042,10/20/2014,30,1139459.798121728,1915458.446013142,41.924128491,-87.762993999,"(41.92412849125162, -87.76299399881007)"
4429 N BROADWAY,CHI096,10/20/2014,1,1168597.252171523,1929689.186307646,41.962596549,-87.655517675,"(41.962596548691735, -87.65551767517252)"
3116 N NARRAGANSETT AVE,CHI132,10/20/2014,5,1133159.075197319,1920109.559372899,41.93700435,-87.786036722,"(41.93700435024341, -87.78603672187927)"
3542 E 95TH ST,CHI141,10/20/2014,4,1201629.279994198,1842674.179369794,41.72304462,-87.537040758,"(41.72304461975978, -87.5370407583455)"
2513 W 55TH,CHI070,12/31/2014,25,1160431.748869934,1868077.674728872,41.793702249,-87.687244272,"(41.79370224937009, -87.68724427195639)"
2912 W ROOSEVELT,CHI020,12/31/2014,20,1157040.212662274,1894612.12813304,41.866585283,-87.698962375,"(41.86658528313424, -87.69896237494204)"
4433 N WESTERN,CHI055,12/31/2014,50,1159610.141634439,1929516.781948006,41.962313789,-87.688564554,"(41.96231378868856, -87.68856455418805)"
3100 W AUGUSTA,CHI011,12/31/2014,23,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
2705 W IRVING PARK,CHI079,12/31/2014,128,1157555.242825448,1926426.21147583,41.953875265,-87.696204089,"(41.95387526461699, -87.69620408862693)"
5529 S WESTERN,CHI068,12/31/2014,27,,,,,
5520 S WESTERN,CHI069,12/31/2014,27,,,,,
4909 N CICERO AVE,CHI149,12/31/2014,324,1143500.84164955,1932251.246745402,41.970134736,-87.747723797,"(41.970134735816295, -87.7477237971432)"
6250 W FULLERTON,CHI040,01/08/2015,5,1134113.48240834,1915315.343641525,41.923831699,-87.782642242,"(41.92383169923362, -87.78264224184598)"
2721 W MONTROSE,CHI078,01/08/2015,3,1157328.845238545,1929075.390070401,41.961149383,-87.696964034,"(41.96114938287925, -87.69696403378589)"
3047 W JACKSON BLVD,CHI122,01/08/2015,4,1155924.803933969,1898487.691160325,41.877242774,-87.702952689,"(41.877242773826396, -87.7029526885659)"
5432 W LAWRENCE,CHI103,01/08/2015,1,1139099.594130043,1931391.06349442,41.96785573,-87.763928644,"(41.96785573012919, -87.76392864369929)"
3542 E 95TH ST,CHI141,01/08/2015,4,1201629.279994198,1842674.179369794,41.72304462,-87.537040758,"(41.72304461975978, -87.5370407583455)"
2900 W OGDEN,CHI021,01/08/2015,56,1157135.919535262,1892361.67589724,41.860407864,-87.698672099,"(41.86040786445197, -87.69867209877323)"
4433 N WESTERN,CHI055,01/08/2015,12,1159610.141634439,1929516.781948006,41.962313789,-87.688564554,"(41.96231378868856, -87.68856455418805)"
2416 W 103RD ST,CHI154,01/08/2015,1,1161995.609362911,1836307.312617193,41.706487201,-87.682391059,"(41.70648720051648, -87.68239105927896)"
4436 N WESTERN,CHI094,05/27/2017,7,1159528.872859255,1929555.550585484,41.96242185,-87.688862275,"(41.9624218495406, -87.68886227502836)"
7739 S WESTERN,CHI064,01/08/2015,2,,,,,
3137 W PETERSON,CHI024,01/08/2015,9,1154183.287274807,1939668.834930217,41.990281914,-87.708244626,"(41.9902819135942, -87.70824462568225)"
2928 S HALSTED,CHI117,01/08/2015,3,1171407.142701029,1885330.617606942,41.840812626,-87.64649261,"(41.84081262592384, -87.64649261049526)"
2603 W 79TH,CHI066,01/08/2015,4,1160350.070879175,1852097.826068973,41.74985294,-87.687983475,"(41.749852940263196, -87.68798347502599)"
2513 W 55TH,CHI070,01/08/2015,6,1160431.748869934,1868077.674728872,41.793702249,-87.687244272,"(41.79370224937009, -87.68724427195639)"
1111 N HUMBOLDT,CHI010,04/11/2015,75,,,,,
5529 S WESTERN,CHI068,04/11/2015,31,,,,,
3542 E 95TH ST,CHI141,10/21/2014,3,1201629.279994198,1842674.179369794,41.72304462,-87.537040758,"(41.72304461975978, -87.5370407583455)"
1111 N HUMBOLDT,CHI010,09/23/2014,70,,,,,
2900 W OGDEN,CHI021,10/21/2014,126,1157135.919535262,1892361.67589724,41.860407864,-87.698672099,"(41.86040786445197, -87.69867209877323)"
7826 S PULASKI,CHI072,10/21/2014,12,1151040.67965499,1852282.476313374,41.750546198,-87.722092656,"(41.75054619772355, -87.72209265589272)"
449 N COLUMBUS DR,CHI124,10/21/2014,8,1178428.35425324,1903326.613409231,41.890037755,-87.620179034,"(41.89003775504898, -87.62017903427099)"
3810 W BELMONT AVE,CHI089,10/21/2014,4,1150363.864127394,1921047.10093015,41.939258231,-87.722781428,"(41.93925823071868, -87.72278142793657)"
2712 W IRVING PARK,CHI080,10/21/2014,34,1157447.913673397,1926504.636730878,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
515 S CENTRAL AVE,CHI057,10/21/2014,1,1139183.475728338,1896944.581182828,41.87332924,-87.764460415,"(41.873329240103914, -87.76446041521123)"
629 S STATE,CHI033,10/21/2014,26,1176497.696371563,1897411.293953239,41.873849599,-87.627447875,"(41.873849598744286, -87.62744787497319)"
536 E MORGAN DR,CHI029,05/27/2017,55,1180984.656814868,1868164.766433233,41.793492646,-87.61187597,"(41.793492645896656, -87.6118759701359)"
1110 S PULASKI RD,CHI163,10/21/2014,40,1149841.165943524,1894930.809093216,41.867602722,-87.725382743,"(41.86760272243294, -87.7253827433152)"
115 N OGDEN,CHI077,10/21/2014,17,1166484.901862159,1900735.486524538,41.883191521,-87.6641147,"(41.883191521391076, -87.66411469955516)"
6523 N WESTERN,CHI051,10/21/2014,39,1159169.452277881,1943341.864659956,42.000259511,-87.689802909,"(42.00025951144952, -87.68980290863908)"
1334 W GARFIELD BLVD,CHI119,05/27/2017,18,1168211.288538348,1868328.465645528,41.794226466,-87.658709999,"(41.79422646635146, -87.65870999891658)"
450 N COLUMBUS DR,CHI125,10/21/2014,20,1178351.216208364,1903356.801857411,41.890122353,-87.620461395,"(41.890122352505166, -87.62046139513696)"
6247 W FULLERTON,CHI039,10/21/2014,27,1134158.281732405,1915236.510832825,41.923614583,-87.78247949,"(41.9236145831186, -87.78247948955652)"
5816 W JACKSON,CHI058,10/21/2014,85,1137564.894528388,1898340.606160034,41.877189405,-87.770369502,"(41.87718940463045, -87.7703695017756)"
4965 S ARCHER,CHI032,10/21/2014,23,1150880.680088461,1871373.743751604,41.80293879,-87.722181792,"(41.802938790166, -87.72218179156356)"
4429 N BROADWAY,CHI096,10/21/2014,3,1168597.252171523,1929689.186307646,41.962596549,-87.655517675,"(41.962596548691735, -87.65551767517252)"
2917 W ROOSEVELT,CHI019,10/21/2014,52,1156991.618473341,1894531.138408719,41.866364024,-87.699142966,"(41.866364024167034, -87.69914296647906)"
4040 W CHICAGO AVE,CHI108,10/21/2014,56,1149149.69828245,1905073.431920491,41.895448621,-87.727658471,"(41.895448620893006, -87.72765847088665)"
5529 S WESTERN,CHI068,10/21/2014,12,,,,,
5432 W LAWRENCE,CHI103,10/21/2014,4,1139099.594130043,1931391.06349442,41.96785573,-87.763928644,"(41.96785573012919, -87.76392864369929)"
1229 N WESTERN AVE,CHI127,10/21/2014,47,1160222.668005384,1908226.0930037,41.903878079,-87.686902742,"(41.90387807933294, -87.68690274176198)"
732 N PULASKI RD,CHI109,10/21/2014,16,1149547.986237495,1904731.758563629,41.894503309,-87.726204522,"(41.89450330881178, -87.72620452246953)"
11153 S VINCENNES,CHI022,10/21/2014,4,1167028.75294598,1830593.601477066,41.690701951,-87.664122385,"(41.690701951255015, -87.66412238501842)"
1117 S PULASKI RD,CHI162,10/21/2014,28,1149923.14048066,1894858.183193096,41.867401835,-87.725083688,"(41.867401834997956, -87.72508368792016)"
6125 N CICERO AVE,CHI114,10/21/2014,40,1143321.446253045,1940251.313896504,41.992090875,-87.74818249,"(41.99209087530193, -87.74818249018868)"
6514 W BELMONT AVE,CHI106,10/21/2014,6,1132317.345183897,1920604.474994752,41.938377159,-87.789118713,"(41.93837715933998, -87.78911871294291)"
5520 S WESTERN,CHI069,04/15/2015,16,,,,,
14 W CHICAGO AVE,CHI139,10/21/2014,1,1176065.949659871,1905763.820506745,41.896779127,-87.628781249,"(41.89677912747405, -87.6287812485988)"
18 W SUPERIOR ST,CHI131,10/21/2014,2,1176029.7496841,1905399.061162175,41.895779025,-87.628925203,"(41.89577902516787, -87.62892520294106)"
4123 N CENTRAL AVE,CHI049,10/21/2014,25,1138310.38101538,1926965.395448081,41.955725645,-87.766938123,"(41.95572564479322, -87.76693812345056)"
4436 N WESTERN,CHI094,10/21/2014,20,1159528.872859255,1929555.550585484,41.96242185,-87.688862275,"(41.9624218495406, -87.68886227502836)"
2329 W DIVISION ST,CHI129,10/21/2014,2,1160535.84687459,1907882.739658927,41.902929409,-87.68576188,"(41.90292940885378, -87.68576187971952)"
5330 S COTTAGE GROVE,CHI013,10/21/2014,33,1182452.725004514,1869711.793547827,41.797703886,-87.606444779,"(41.79770388561477, -87.60644477865196)"
4707 W PETERSON AVE,CHI115,10/21/2014,45,1143859.071304929,1939422.942112187,41.989807669,-87.746225804,"(41.98980766908236, -87.74622580384673)"
1638 N ASHLAND AVE,CHI113,10/21/2014,9,1165381.327302703,1911149.564060055,41.911792045,-87.667870459,"(41.91179204452259, -87.66787045896686)"
5433 S PULASKI,CHI059,10/21/2014,15,1150670.689050764,1868131.267079955,41.794045046,-87.723036363,"(41.79404504596532, -87.72303636259336)"
5471 W HIGGINS,CHI102,05/27/2017,31,1139071.529638349,1931897.937514376,41.969247149,-87.764019451,"(41.96924714863934, -87.76401945149458)"
4124 W FOSTER AVE,CHI003,10/21/2014,16,1147852.58857067,1934274.994738347,41.975605302,-87.731669795,"(41.97560530194193, -87.73166979484374)"
2721 W MONTROSE,CHI078,10/21/2014,2,1157328.845238545,1929075.390070401,41.961149383,-87.696964034,"(41.96114938287925, -87.69696403378589)"
1142 W IRVING PARK,CHI095,10/21/2014,122,1167789.528738809,1926747.106564999,41.954540866,-87.658572521,"(41.95454086624301, -87.65857252142276)"
5025 S WESTERN AVE,CHI100,10/21/2014,39,1161264.059630805,1871171.183488361,41.80217403,-87.684106558,"(41.802174029934044, -87.68410655772436)"
4620 W BELMONT AVE,CHI086,10/21/2014,3,1144830.583591838,1920910.013194031,41.938988391,-87.743121423,"(41.938988390759555, -87.74312142256439)"
3230 N MILWAUKEE AVE,CHI087,10/21/2014,3,1149738.885755279,1921203.286051271,41.939699007,-87.725074339,"(41.93969900713657, -87.72507433916897)"
5420 S RACINE AVE,CHI118,05/27/2017,9,1169208.608674489,1868739.470226128,41.795332775,-87.655040979,"(41.795332774848234, -87.65504097855228)"
9618 S EWING AVE,CHI142,10/21/2014,29,1202074.876819482,1841844.576675849,41.720756806,-87.535436787,"(41.72075680558273, -87.53543678735923)"
62 E 95TH,CHI036,10/21/2014,8,1178615.953706068,1842047.62197816,41.721878498,-87.621354328,"(41.72187849819265, -87.62135432849777)"
2108 S WESTERN AVE,CHI135,10/21/2014,3,1160653.576373094,1889897.05800109,41.853572622,-87.685827855,"(41.853572622430164, -87.6858278546488)"
4040 W 55TH,CHI062,10/21/2014,13,1150194.312710597,1867856.573495409,41.793300512,-87.724790362,"(41.79330051203649, -87.72479036232271)"
1334 W GARFIELD BLVD,CHI119,10/21/2014,71,1168211.288538348,1868328.465645528,41.794226466,-87.658709999,"(41.79422646635146, -87.65870999891658)"
4045 W 55TH,CHI061,10/21/2014,2,1150149.535097381,1867775.778433654,41.793079668,-87.724956656,"(41.79307966774864, -87.72495665631904)"
5816 W JACKSON,CHI058,05/27/2017,70,1137564.894528388,1898340.606160034,41.877189405,-87.770369502,"(41.87718940463045, -87.7703695017756)"
6226 W IRVING PARK RD,CHI083,10/21/2014,44,1133995.169966259,1925971.269149065,41.953074826,-87.782825538,"(41.95307482555687, -87.78282553773761)"
5520 S WESTERN,CHI069,10/21/2014,21,,,,,
2440 W 51ST ST,CHI099,10/21/2014,3,1160778.794818196,1870825.599642465,41.801235748,-87.685895779,"(41.80123574797641, -87.68589577919322)"
2912 W ROOSEVELT,CHI020,10/21/2014,26,1157040.212662274,1894612.12813304,41.866585283,-87.698962375,"(41.86658528313424, -87.69896237494204)"
7738 S WESTERN,CHI065,04/17/2015,37,,,,,
5330 S COTTAGE GROVE,CHI013,05/27/2017,71,1182452.725004514,1869711.793547827,41.797703886,-87.606444779,"(41.79770388561477, -87.60644477865196)"
3116 N NARRAGANSETT AVE,CHI132,10/21/2014,11,1133159.075197319,1920109.559372899,41.93700435,-87.786036722,"(41.93700435024341, -87.78603672187927)"
6909 S KEDZIE,CHI014,10/21/2014,38,1156276.17519456,1858582.894182457,41.767731869,-87.702737907,"(41.76773186901884, -87.70273790708362)"
445 W 127TH,CHI045,10/21/2014,127,1175468.445851752,1820629.228565181,41.663174059,-87.633520452,"(41.663174059325534, -87.63352045241697)"
2335 W CERMAK RD,CHI110,10/21/2014,1,1160979.627413278,1889300.744309286,41.851929523,-87.684647663,"(41.85192952334165, -87.68464766256305)"
2432 N ASHLAND,CHI092,10/21/2014,7,1165215.788124507,1916401.754298868,41.926207903,-87.668328977,"(41.92620790295943, -87.66832897708693)"
2705 W IRVING PARK,CHI079,10/21/2014,82,1157555.242825448,1926426.21147583,41.953875265,-87.696204089,"(41.95387526461699, -87.69620408862693)"
2080 W PERSHING,CHI005,10/21/2014,2,1163048.143263149,1878842.85060012,41.823188825,-87.677348795,"(41.823188824691925, -87.67734879498818)"
506 S CENTRAL AVE,CHI130,10/21/2014,1,1139100.738201602,1897035.93011447,41.873581418,-87.764761968,"(41.87358141810132, -87.7647619684764)"
4433 N WESTERN,CHI055,10/21/2014,9,1159610.141634439,1929516.781948006,41.962313789,-87.688564554,"(41.96231378868856, -87.68856455418805)"
2448 N CLYBOURN AVE,CHI090,10/21/2014,20,1164505.928359546,1916376.376809816,41.926153343,-87.670938087,"(41.926153342916486, -87.67093808722792)"
3534 N WESTERN,CHI027,10/21/2014,29,1159704.098937127,1923558.718079439,41.945962587,-87.688383964,"(41.9459625867886, -87.68838396394528)"
5120 N PULASKI,CHI004,10/21/2014,33,1148759.385878875,1933817.599837362,41.974332655,-87.728347022,"(41.97433265461055, -87.72834702238127)"
7518 S VINCENNES,CHI063,10/21/2014,43,1175649.435042562,1855003.191694386,41.75749704,-87.631833328,"(41.75749703994495, -87.63183332832696)"
5420 S RACINE AVE,CHI118,10/21/2014,8,1169208.608674489,1868739.470226128,41.795332775,-87.655040979,"(41.795332774848234, -87.65504097855228)"
5509 W FULLERTON,CHI041,10/21/2014,28,1139212.2827424,1915372.613784541,41.923897472,-87.763905578,"(41.92389747217995, -87.76390557836874)"
57 E 95TH,CHI035,10/21/2014,10,1178586.98154429,1841966.713809109,41.721657133,-87.621462899,"(41.72165713317433, -87.62146289865515)"
141 N ASHLAND,CHI075,10/21/2014,16,1165763.976938881,1901213.056860738,41.884517408,-87.666748347,"(41.88451740794813, -87.66674834697315)"
6250 W FULLERTON,CHI040,10/21/2014,6,1134113.48240834,1915315.343641525,41.923831699,-87.782642242,"(41.92383169923362, -87.78264224184598)"
319 E ILLINOIS ST,CHI126,10/21/2014,2,1178652.115578328,1903646.37714393,41.890910096,-87.619347521,"(41.89091009572781, -87.61934752145963)"
4041 W CHICAGO AVE,CHI107,10/21/2014,19,1149134.784201944,1904992.924714128,41.89522799,-87.727715334,"(41.89522798956752, -87.72771533433409)"
2443 N ASHLAND,CHI091,10/21/2014,51,1165293.159880782,1916479.221767233,41.926418831,-87.668042465,"(41.926418831263994, -87.66804246498943)"
3137 W PETERSON,CHI024,10/21/2014,43,1154183.287274807,1939668.834930217,41.990281914,-87.708244626,"(41.9902819135942, -87.70824462568225)"
3047 W JACKSON BLVD,CHI122,10/21/2014,19,1155924.803933969,1898487.691160325,41.877242774,-87.702952689,"(41.877242773826396, -87.7029526885659)"
6818 S KEDZIE,CHI018,10/21/2014,39,1156183.4762995,1859144.993983757,41.769276221,-87.703062595,"(41.769276221338444, -87.70306259506)"
7833 S PULASKI,CHI071,10/21/2014,46,1151122.446651206,1852224.144052921,41.75038453,-87.721794539,"(41.75038452958284, -87.72179453872008)"
2326 W CERMAK RD,CHI111,10/21/2014,1,1161063.270222802,1889382.999252403,41.852153505,-87.684338389,"(41.85215350507168, -87.68433838912533)"
7738 S WESTERN,CHI065,10/21/2014,24,,,,,
5446 W FULLERTON,CHI042,10/21/2014,36,1139459.798121728,1915458.446013142,41.924128491,-87.762993999,"(41.92412849125162, -87.76299399881007)"
3535 E 95TH ST,CHI140,10/21/2014,3,1201486.255858151,1842590.389225195,41.722818322,-87.537567465,"(41.722818322421595, -87.53756746533104)"
1226 N WESTERN AVE,CHI128,10/21/2014,15,1160143.276466612,1908203.273733476,41.903817103,-87.687194998,"(41.90381710275111, -87.6871949977686)"
6818 S KEDZIE,CHI018,05/27/2017,47,1156183.4762995,1859144.993983757,41.769276221,-87.703062595,"(41.769276221338444, -87.70306259506)"
3100 W AUGUSTA,CHI011,10/21/2014,16,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
5529 S WESTERN,CHI068,05/27/2017,10,,,,,
346 W 76th ST,CHI136,10/21/2014,5,1175111.640548294,1854589.688795628,41.756374355,-87.633816585,"(41.7563743554102, -87.6338165847716)"
4432 N LINCOLN,CHI056,10/21/2014,3,1160697.51043315,1929507.413867631,41.96226556,-87.684566996,"(41.96226556022151, -87.68456699562915)"
536 E MORGAN DR,CHI029,10/21/2014,119,1180984.656814868,1868164.766433233,41.793492646,-87.61187597,"(41.793492645896656, -87.6118759701359)"
6443 W BELMONT AVE,CHI105,10/21/2014,10,1132715.909031448,1920535.619102073,41.938181259,-87.787655485,"(41.938181258548575, -87.78765548502582)"
5471 W HIGGINS,CHI102,10/21/2014,71,1139071.529638349,1931897.937514376,41.969247149,-87.764019451,"(41.96924714863934, -87.76401945149458)"
